book,chapter,verse,issues
ISA,10,8,"mistranslation: Hebrew 'שָׂרַי יַחְדָּו מְלָכִים' means 'are not princes together kings?' i.e., 'Are not princes kings together?' The Chinese '官長和王一同嗎' renders '官長' (officials) for 'שָׂרַי' (princes) and '王' (king) for 'מְלָכִים' (kings, plural), changing the plural 'kings' to singular 'king' and altering the sense of the rhetorical question. The Hebrew asks whether princes are also kings together, not whether officials and a king are together."
ISA,10,9,"mistranslation: The Hebrew lists four place names: כַּרְכְּמִישׁ (Carchemish), כַּלְנוֹ (Calno), אַרְפַּד (Arpad), חֲמָת (Hamath), דַּמֶּשֶׂק (Damascus), שֹׁמְרוֹן (Samaria). The Chinese renders '迦勒基米士' (Carchemish) and '迦勒拿' (Calno) correctly, but '亞弗大城' is not Arpad — Arpad is a city in Syria, not 'Aphek' (亞弗). The Chinese has substituted a different place name (Aphek) for Arpad, which is a name swap.; omission: The Hebrew structure is a rhetorical question: 'Is not Calno like Carchemish? Is not Hamath like Arpad? Is not Samaria like Damascus?' The Chinese renders it as a single question '豈不都是如此嗎？' (Are they not all like this?), which collapses the three parallel rhetorical questions into one, omitting the specific comparisons (Calno vs Carchemish, Hamath vs Arpad, Samaria vs Damascus) and the repeated negation 'if not' (אִם לֹא). The reader loses the explicit parallel structure and the specific pairings."
ISA,10,29,"mistranslation: The Hebrew 'מַעְבָּרָה' (ma'abarah) means 'ford' or 'passing place', not '渡口' (ferry crossing) — but more importantly, the clause 'גֶּבַע מָלוֹן לָנוּ' is misread: 'גֶּבַע' (Geba) is a place name, and 'מָלוֹן' (malon) means 'lodging place' or 'inn', so the phrase means 'Geba is our lodging place' (i.e., we will lodge at Geba). The Chinese renders it as '從基比亞到客店是我們的' ('from Geba to the inn is ours'), which changes the meaning: it inserts '從...到...' (from...to...) and makes the inn a separate destination, whereas the Hebrew says Geba itself is the lodging. This alters the geographical claim.; name_swap: The Hebrew 'גִּבְעַת שָׁאוּל' (Gib'at Sha'ul) means 'the hill of Saul' (Gibeah of Saul), a proper place name. The Chinese renders it as '掃羅的小山丘' ('Saul's little hill'), which is a literal but acceptable rendering; however, the verb 'נָסָה' (nasah) means 'fled' (from נוס), and the Chinese '逃跑了' ('fled') is correct. The issue is that the Chinese adds '從基比亞到客店是我們的' which misconstrues the construct chain 'גֶּבַע מָלוֹן לָנוּ' as a movement from Geba to an inn, whereas the Hebrew states Geba is our lodging. This is a substantive mistranslation of the clause."
ISA,14,11,"mistranslation: Hebrew 'הֶמְיַת נְבָלֶיךָ' means 'the sound of your harps' (or 'the noise of your stringed instruments'), but Chinese renders it as '你琴瑟的聲音' which is correct in meaning. However, the Hebrew 'גְּאוֹנֶךָ' is 'your pride/glory' (rendered '你的威嚴' = 'your majesty'), which is acceptable. The issue is that the Hebrew has 'הוּרַד שְׁאוֹל' = 'brought down to Sheol' (passive), but Chinese '都下到陰間' = 'all go down to Sheol' (active). This changes the subject/voice: in Hebrew, the pride and sound are brought down (by God), whereas Chinese implies they go down by themselves. This is a tense/voice change that affects who is doing what."
ISA,15,8,"name_swap: The Hebrew has 'עַד אֶגְלַיִם' (until Eglaim) and 'וּבְאֵר אֵילִים' (and Beer-elim), but the Chinese renders '以革倫' (Ekron) for Eglaim and '以琳井' (Elim well) for Beer-elim. Eglaim is a place name distinct from Ekron (עֶקְרוֹן), and Beer-elim is a specific location, not the same as Elim (אֵילִם). This swaps/drops the proper names, changing the geography."
ISA,16,6,"mistranslation: The Hebrew phrase 'לֹא כֵן בַּדָּיו' (lo ken badav) is rendered as '都並非如此獨自' (all not so alone), which is unclear and likely mistranslates 'בַּדָּיו' (his boasts/empty talk). The Hebrew means 'not so his boasts' or 'his boasts are not so' — i.e., his boasting is not justified. The Chinese adds '獨自' (alone) which has no basis in the Hebrew and changes the meaning."
ISA,16,9,"mistranslation: The Hebrew 'גֶּפֶן שִׂבְמָה' means 'vine of Sibmah' (a place name), but the Chinese renders it as '示巴門的葡萄樹' ('vine of Shebam/Sheba gate'), swapping the place name Sibmah for a different name."
ISA,17,13,"mistranslation: Hebrew 'וְרֻדַּף' is a passive verb ('and he/it is chased/driven'), but the Chinese renders it as '被驅趕' (passive, correct). However, the phrase 'כְּמֹץ הָרִים לִפְנֵי רוּחַ' means 'like chaff of the mountains before the wind' — the Chinese '如同山上的糠皮在靈面前' translates 'רוּחַ' as '靈' (spirit) instead of 'wind' (風). This changes the meaning: the Hebrew refers to wind, not spirit. This is a mistranslation of a common noun.; mistranslation: Hebrew 'וּכְגַלְגַּל לִפְנֵי סוּפָה' means 'and like a wheel (or whirling dust) before a storm-wind' — the Chinese '又如轎輪在曠野的風暴面前' adds '曠野的' (of the wilderness) which is not in the Hebrew. The Hebrew has no word for 'wilderness' here; it is an addition that changes the imagery."
ISA,19,6,"mistranslation: Hebrew 'יְאֹרֵי מָצוֹר' means 'the canals/streams of Egypt' (or 'of the siege'), not '城邑的溪' (streams of the city). 'מָצוֹר' here likely refers to Egypt (Mizraim) or a fortified place, not 'city' generally. The Chinese renders it as '城邑的溪' which changes the referent.; mistranslation: Hebrew 'סוּף' in 'קָנֶה וָסוּף' means 'reed' (papyrus/rush), not '紅海' (Red Sea). The phrase is 'reed and rush' (both plants), not 'reeds and the Red Sea'. This is a significant mistranslation."
ISA,19,13,"addition: The Chinese adds '成了其國度的城樓角塔和杖' (became the corner tower and staff of its kingdom), which has no basis in the Hebrew. The Hebrew phrase 'פִּנַּ֥ת שְׁבָטֶ֖יהָ' means 'the cornerstone of her tribes' (i.e., the leaders of Egypt's tribes), not 'corner tower and staff of the kingdom.' The addition of '杖' (staff/rod) is not in the Hebrew, and the rendering misrepresents the meaning of 'פִּנַּת' as 'corner tower' rather than 'cornerstone' or 'chief.'"
ISA,20,2,"name_swap: The Hebrew 'בֶן אָמוֹץ' means 'son of Amoz', but the Chinese renders it as '亞摩斯城' ('the city of Amoz'), adding '城' (city) which is not in the Hebrew and changes the meaning from a person's patronymic to a place name."
ISA,21,4,"mistranslation: The Hebrew 'תָּעָה לְבָבִי' means 'my heart is troubled/roams' (from תָּעָה, to wander/err), not '我的心驚恐' (my heart is terrified). The second clause 'פַּלָּצוּת בִּעֲתָתְנִי' means 'terror has frightened me' (פַּלָּצוּת = trembling/terror, בִּעֲתַתְנִי = it terrified me), but the Chinese renders it as '夜間的情慾使我驚恐' (nightly lust frightens me), which misidentifies the subject: 'פַּלָּצוּת' is 'terror', not '情慾' (lust/desire). The phrase 'אֵת נֶשֶׁף חִשְׁקִי' means 'the twilight of my desire' (נֶשֶׁף = twilight/evening, חֵשֶׁק = desire), not '夜間的情慾' (nightly lust) — 'נֶשֶׁף' is twilight, not night, and 'חֵשֶׁק' is desire, not lust. The final clause 'שָׂם לִי לַחֲרָדָה' means 'he has set it for me for trembling' (i.e., made it a cause of trembling), but the Chinese omits this entirely, replacing it with a repetition of the fear idea. The translation changes the meaning: the Hebrew describes terror overwhelming the speaker and turning their cherished twilight into dread, not merely 'nightly lust causing fear'."
ISA,21,8,"mistranslation: The Hebrew 'אַרְיֵה' (aryeh) is a proper name 'Ariel' (or 'Arieh'), not the common noun 'lion' (獅子). The Chinese renders it as '獅子' (lion), which is a mistranslation of the name.; mistranslation: The Hebrew 'עַל מִצְפֶּה אֲדֹנָי' means 'upon the watchtower of the Lord' (or 'on the lookout post of the Lord'), referring to a place of watching, not '主啊' (O Lord) as an address. The Chinese adds an address to God that is not in the Hebrew and misrenders the phrase.; omission: The Hebrew 'אָנֹכִי עֹמֵד תָּמִיד יוֹמָם' means 'I stand continually by day' — the Chinese '我白日常站立' omits the sense of 'continually' (תָּמִיד), though this may be minor.; mistranslation: The Hebrew 'וְעַל מִשְׁמַרְתִּי אָנֹכִי נִצָּב כָּל הַלֵּילוֹת' means 'and upon my watch I am stationed all the nights' — the Chinese '我夜間的一切職分都警醒守候' changes the subject and structure, implying 'all my duties at night are kept watch' rather than 'I am stationed at my post all nights.' This alters who is doing what."
ISA,24,18,"mistranslation: Hebrew 'אֲרֻבּוֹת' means 'windows/floodgates' (of heaven), not '煙囪' (chimney). The Chinese adds a concept (chimney) not present in the Hebrew and changes the meaning of the verse's claim about the windows of heaven being opened."
ISA,26,5,"mistranslation: The Hebrew 'הֵשַׁח יֹשְׁבֵי מָרוֹם' means 'He has brought low the inhabitants of the height' (i.e., God humbles the proud), but the Chinese renders it as '高處的居民使這高傲的城邑敗壞' ('the inhabitants of the height corrupt this proud city'), reversing the subject and object: in Hebrew, the lofty inhabitants are the object of God's action, not the agents causing the city's ruin. This changes who is doing what to whom."
ISA,26,15,"mistranslation: The Hebrew 'יָסַפְתָּ לַגּוֹי... נִכְבָּדְתָּ' means 'You have added to the nation, O LORD, you have added to the nation; you are glorified' (i.e., the LORD is glorified/exalted), but the Chinese renders '你已將名聲傳於民族' ('you have spread your fame among the nations') and '你已將名聲傳於尊貴的民族' ('you have spread your fame among the honored nation'), which changes the subject/object: the Hebrew says the LORD is glorified (passive/reflexive sense of נִכְבָּדְתָּ), not that he spreads his fame. This alters the meaning of the verse.; mistranslation: The Hebrew 'רִחַקְתָּ כָּל קַצְוֵי אָרֶץ' means 'you have removed/put far away all the ends of the earth' (i.e., you have driven them far), but the Chinese '你使一切地的極限都退後' ('you caused all the limits of the earth to retreat') is a close rendering, though '退後' (retreat) may imply the ends themselves move back, whereas the Hebrew has the LORD as agent removing them; this is acceptable. The main issue is the first clause."
ISA,27,3,"addition: The Chinese adds '一剎那也不使乾渴' (not letting her thirst for a moment), which is not present in the Hebrew. The Hebrew 'אַשְׁקֶנָּה' means 'I will water her' (i.e., give her drink), but the Chinese rendering adds the negative concept of 'not letting her be thirsty' and the time phrase '一剎那' (a moment), which is an addition not in the source."
