book,chapter,verse,issues
JER,20,3,"name_swap: The Hebrew name מָגוֹר מִסָּבִיב (Magor-missabib) is rendered as 'Ma-gô Rơ-mi-xa-bíp', which is a different name. The correct transliteration should be 'Ma-gô Mít-sa-bíp' or similar, not 'Rơ-mi-xa-bíp'."
JER,21,3,"name_swap: The Hebrew has 'Jeremiah' (יִרְמְיָהוּ), but the Vietnamese renders 'Ê-xê-chia' (Hezekiah), a different person."
JER,22,22,"mistranslation: Hebrew 'רֹעַיִךְ' means 'your shepherds' (those who lead/rule you), but Vietnamese renders it as 'các mục tử của ngươi' (your shepherds) — this is acceptable. However, the Hebrew 'וּמְאַהֲבַיִךְ' means 'and your lovers' (those who love you), but Vietnamese says 'những kẻ ngươi yêu' (those you love), reversing the direction of the relationship. The Hebrew has the lovers of the city (her lovers) going into captivity, not the ones she loves."
JER,24,3,"name_swap: The Hebrew has 'Jeremiah' (יִרְמְיָהוּ) as the addressee, but the Vietnamese renders 'Ê-xai' (Isaiah), a different prophet's name."
JER,25,20,"name_swap: The Hebrew has 'אֶת עַזָּה' (Gaza), but the Vietnamese renders it as 'A-xa' which is a different name; it should be 'Ga-xa' or similar. Also 'אֶת אַשְׁקְלוֹן' (Ashkelon) is rendered 'A-sốt' which is a name swap for 'Achzib' or another name; it should be 'Ách-kê-lôn' or similar."
JER,26,12,"name_swap: The Vietnamese text is entirely different from the Hebrew. It speaks of Ê-xê-chia (Hezekiah), Ê-li-a-kim, Sê-ban, and Ê-sai (Isaiah), whereas the Hebrew has Jeremiah (יִרְמְיָהוּ) speaking to all the officials and all the people. The entire content is a different passage (2 Kings 20:5/Isaiah 38:5) rather than Jeremiah 26:12.; omission: The Hebrew content — Jeremiah's statement that Yahweh sent him to prophesy against this house and this city all the words they have heard — is completely absent from the Vietnamese.; addition: The Vietnamese adds content about Hezekiah's illness, healing, and going up to the temple on the third day, which has no basis in the Hebrew verse."
JER,28,15,"name_swap: The Hebrew says Jeremiah the prophet spoke to Hananiah the prophet, but the Vietnamese says 'Đức Chúa Trời phán cùng Giê-rê-mi' (God spoke to Jeremiah), which reverses the speaker and addressee and introduces God as the speaker, which is not in the Hebrew.; name_swap: The name 'Hê-nanh' is a garbled rendering of 'Hananiah' (חֲנַנְיָה), which should be 'Ha-na-nia' or similar; the Vietnamese has a distorted name."
JER,31,5,"mistranslation: The Hebrew 'וְחִלֵּלוּ' (from חלל, 'to profane/defile') is rendered as 'sẽ được ăn như thường lệ' ('will eat as usual'), which is a substantive mistranslation. The Hebrew verb means 'they will profane/defile' (the vineyards), not 'eat as usual.' This changes the meaning of the verse."
JER,32,6,"name_swap: The Hebrew has יִרְמְיָהוּ (Jeremiah), but the Vietnamese renders it as 'Ê-xa-ra' (Ezra), a different person."
JER,34,6,"addition: The Vietnamese adds 'Đức Giê-hô-va phán cùng đấng tiên tri Giê-rê-mi rằng: Hãy nói' (The LORD spoke to the prophet Jeremiah, saying: 'Speak...'), which is not in the Hebrew. The Hebrew simply states that Jeremiah the prophet spoke to Zedekiah king of Judah all these words in Jerusalem. The added divine command and direct speech are not present in the source text."
JER,36,5,"name_swap: The Hebrew text says Jeremiah (יִרְמְיָהוּ) commanded Baruch, but the Vietnamese says Ê-xê-chi-a (Hezekiah) commanded Baruch. The name is swapped."
JER,37,14,"name_swap: The Hebrew text has Jeremiah (יִרְמְיָהוּ) speaking, but the Vietnamese renders the speaker as 'Ê-xê-ra' (Ezra), a different name. Also, the Hebrew has Irijah (יִרְאִיָּיה) seizing Jeremiah, but the Vietnamese says 'Ích-đê-gia' (Irijah is a different name; 'Ích-đê-gia' is not the standard Vietnamese rendering of יִרְאִיָּיה, which is typically 'Giê-rê-mi' is Jeremiah, but the captor's name is wrong)."
JER,37,18,"name_swap: The speaker is Jeremiah (Yirmeyahu), but the Vietnamese renders it as 'Ê-xê-chia' (Hezekiah), a different person."
JER,39,7,"addition: The Hebrew text does not mention 'Đức Giê-hô-va' (the LORD) as the subject; the subject is implicit (the king of Babylon from context). The Vietnamese adds 'Đức Giê-hô-va' as the agent, which is not in the Hebrew and changes who is doing the action."
JER,39,13,"mistranslation: The Hebrew lists Nebuzaradan as the chief of the guard (רַב טַבָּחִים) who was sent, not as the king of Babylon. The Vietnamese renders 'Vua Ba-by-lôn là Nê-bu-xa-ra-đan' (The king of Babylon is Nebuzaradan), which incorrectly identifies Nebuzaradan as the king. The Hebrew says 'Nebuzaradan the chief of the guard' was sent, along with others, by the king of Babylon (implied). This changes who is doing what and misidentifies a title/person."
JER,40,6,"name_swap: The Hebrew has Jeremiah (יִרְמְיָהוּ), but the Vietnamese renders 'Ê-xa-ra' (Ezra), a different person."
JER,44,24,"name_swap: The Hebrew text says Jeremiah (יִרְמְיָהוּ) spoke, but the Vietnamese renders 'Ê-xê-ra' (Ezra), a different person."
JER,48,9,"mistranslation: The Hebrew 'תְּנוּ צִיץ לְמוֹאָב' means 'Give wings to Moab' (or 'Give a blossom/ornament to Moab' in some interpretations), but the Vietnamese adds 'một đôi cánh' (a pair of wings) and 'để nó có thể trốn thoát và bay đi' (so it can escape and fly away), which is an interpretive expansion not present in the Hebrew. The Hebrew simply says 'Give wings to Moab, for she will surely go out' (i.e., flee), without specifying 'a pair' or the purpose clause 'so it can escape and fly away'."
JER,48,24,"omission: The Hebrew lists 'Kerioth' (קְרִיּוֹת) as a city name, but the Vietnamese renders it as 'các thành phố' (the cities), losing the proper name."
JER,51,60,"name_swap: The Hebrew text says Jeremiah (יִרְמְיָהוּ) wrote the book, but the Vietnamese translation says Ê-xa-ra (Ezra) wrote it. This is a name swap that changes who is doing the action."
JER,51,61,"name_swap: The Hebrew has Jeremiah (יִרְמְיָהוּ) speaking, but the Vietnamese says Ê-xê-chi-ên (Ezekiel), a different prophet."
JER,52,11,"addition: The Vietnamese adds 'Đức Giê-hô-va' (the LORD) as the subject of the blinding, but the Hebrew text has no explicit subject for the verb 'עִוֵּר' (he blinded); the subject is not stated in this verse. This addition introduces a theological claim not present in the Hebrew."
LAM,3,10,"addition: The Hebrew text has no explicit subject 'Đức Giê-hô-va' (the LORD); the subject is implied by the verb 'he is' (הוּא) referring to God from context, but the Vietnamese adds 'Đức Giê-hô-va' explicitly, which is an addition not present in the Hebrew clause itself. However, this is a contextual clarification, not a factual change. The main issue is that the Hebrew 'דֹּב אֹרֵב הוּא לִי' means 'He is a lurking bear to me' — the Vietnamese renders 'Đức Giê-hô-va đối với tôi như một con gấu phục kích' which adds 'đối với tôi' (toward me) and 'như' (like), but the Hebrew has 'לִי' (to me) and no 'like' — the Hebrew states he IS a bear, not 'like' a bear. This changes the claim from identity to simile, a mistranslation."
LAM,4,16,"mistranslation: Hebrew 'פְּנֵי יְהוָה' means 'the face of the LORD' (i.e., the LORD's presence/anger), but Vietnamese renders it as 'Sự tức giận của Đức Giê-hô-va' ('the anger of the LORD'), which adds a specific emotion not in the Hebrew. The Hebrew simply says 'the face of the LORD' without specifying anger."
LAM,5,7,"mistranslation: The Hebrew 'אינם' means 'they are not' (referring to the ancestors), but the Vietnamese adds 'nay không còn nữa' ('now no longer exist'), which is an interpretive expansion not present in the Hebrew. The Hebrew simply states 'our fathers sinned; they are not; we have borne their iniquities.' The Vietnamese rendering 'nay không còn nữa' adds a temporal and existential clarification that goes beyond the text, though it does not change the core meaning. However, the phrase 'còn chúng tôi thì mang lấy tội lỗi của họ' correctly conveys 'we have borne their iniquities.' The main issue is the addition of 'nay' and 'nữa' which are not in the Hebrew, but this is minor and does not alter the factual claim. Since the instruction says to flag only if a Vietnamese reader would come away believing something factually different, this addition does not change the meaning. Therefore, this is borderline. The Hebrew 'אינם' is simply 'they are not' (i.e., they are dead), and the Vietnamese 'nay không còn nữa' is a natural way to express that, so it is acceptable. Verdict should be OK."
EZK,3,10,"mistranslation: The Hebrew 'וַיֹּאמֶר אֵלָי' means 'And he said to me', but the Vietnamese 'Hãy nói với ngươi' reverses the direction, making it 'Say to you' instead of 'He said to me'. This changes who is speaking to whom."
EZK,5,7,"mistranslation: The Hebrew says 'Vì các ngươi đã không theo các dân tộc xung quanh mình' (because you have not followed the nations around you) — but the Hebrew 'יַעַן הֲמָנְכֶם מִן הַגּוֹיִם' means 'because you are not like the nations' or 'because you have not been like the nations' (the verb is 'הָמָן' from 'מָנָה' meaning 'to be like' or 'to resemble'), not 'không theo' (not follow). The Vietnamese mistranslates the verb, changing the meaning from 'not being like the nations' to 'not following the nations'."
EZK,7,5,"mistranslation: The Hebrew 'אֲדֹנָי יְהוִה' is 'Adonai Yahweh' (Lord GOD), but the Vietnamese renders it as 'Đức Chúa Trời' (God), omitting the divine title 'Lord' (Adonai). This changes the specific divine name/title."
EZK,9,3,"mistranslation: The Hebrew 'הַכְּרוּב' (the cherub) is translated as 'con bò tót' (wild ox/bison), which is a different entity. The cherub is a specific angelic being, not an ox."
EZK,10,2,"mistranslation: The Hebrew 'אֶל בֵּינוֹת לַגַּלְגַּל' means 'between the wheels' (galgal = wheel), but the Vietnamese renders it as 'giữa các bánh xe' (between the wheels) which is correct for the first occurrence. However, the second occurrence 'מִבֵּינוֹת לַכְּרֻבִים' means 'from between the cherubim', but the Vietnamese says 'từ giữa các bệ đỡ' (from between the supports/stands), which mistranslates 'cherubim' as 'bệ đỡ' (supports). This changes the meaning: the coals are taken from between the cherubim, not from between the supports. Also, the phrase 'אֶל תַּחַת לַכְּרוּב' means 'under the cherub' (singular), but the Vietnamese says 'dưới các bệ đỡ' (under the supports), again substituting 'cherub' with 'bệ đỡ' and changing singular to plural."
EZK,10,4,"name_swap: The Hebrew 'הַכְּרוּב' (the cherub) is translated as 'các con bò mộng' (the oxen), which is a different entity. The cherub is a specific angelic being, not an ox."
EZK,10,9,"mistranslation: The Hebrew word 'אוֹפַנִּים' (ofannim) means 'wheels', not 'bánh' (cakes/bread). The Vietnamese translation renders it as 'bánh' which is a mistranslation of the key term."
